order_id,order_date,product_id,quantity,warehouse_id,customer_region
8687,2023-12-01,255,15,2,DE-South
8688,2023-01-08,165,3,5,DE-North
8689,2023-06-03,167,19,8,DE-South
8690,2023-02-05,84,15,3,DE-South
8691,2023-02-17,202,19,2,DE-South
8692,2023-03-26,90,8,5,DE-South
8693,2023-01-28,89,13,5,DE-South
8694,2023-07-15,120,10,3,DE-North
8695,2023-07-27,156,2,4,DE-West
8696,2023-07-23,188,11,3,DE-North
8697,2023-11-03,188,19,2,DE-North
8698,2023-04-14,262,9,4,DE-North
8699,2023-08-18,52,9,8,DE-North
8700,2023-04-11,140,6,3,DE-North
8701,2023-01-29,19,10,3,DE-South
8702,2023-05-07,75,8,8,DE-West
8703,2023-12-04,230,15,3,DE-South
8704,2023-01-10,130,6,8,DE-West
8705,2023-04-16,55,7,3,DE-North
8706,2023-06-16,271,17,4,DE-North
8707,2023-09-14,100,4,2,DE-North
8708,2023-10-22,69,8,5,DE-North
8709,2023-10-04,299,13,3,DE-North
8710,2023-03-06,17,14,8,DE-North
8711,2023-09-28,116,18,5,DE-North
8712,2023-07-07,152,17,5,DE-West
8713,2023-11-13,116,18,5,DE-North
8714,2023-05-18,30,14,3,DE-North
8715,2023-12-09,51,11,3,DE-North
8716,2023-04-15,60,10,6,DE-West
8717,2023-02-03,229,13,3,DE-West
8718,2023-04-20,259,16,7,DE-North
8719,2023-02-02,5,14,3,DE-South
8720,2023-12-20,28,3,1,DE-West
8721,2023-08-19,254,18,2,DE-North
8722,2023-11-13,231,6,1,DE-West
8723,2023-09-23,200,3,6,DE-South
8724,2023-07-01,271,19,7,DE-North
8725,2023-12-06,46,3,4,DE-West
8726,2023-03-06,28,12,7,DE-South
8727,2023-11-29,7,8,1,DE-West
8728,2023-01-01,232,5,1,DE-West
8729,2023-05-13,199,17,1,DE-North
8730,2023-03-21,94,10,2,DE-North
8731,2023-09-28,82,17,5,DE-West
8732,2023-08-29,88,9,4,DE-South
8733,2023-01-28,186,13,4,DE-North
8734,2023-08-11,243,10,7,DE-West
8735,2023-01-23,68,8,2,DE-West
8736,2023-04-19,187,7,6,DE-North
8737,2023-04-17,239,2,7,DE-North
8738,2023-05-25,218,2,1,DE-West
8739,2023-12-20,108,4,5,DE-North
8740,2023-05-19,38,9,7,DE-West
8741,2023-10-11,276,14,7,DE-South
8742,2023-10-25,10,11,3,DE-North
8743,2023-04-09,26,7,7,DE-North
8744,2023-11-13,48,19,2,DE-West
8745,2023-05-03,14,4,6,DE-North
8746,2023-11-16,100,2,5,DE-South
8747,2023-10-14,187,19,6,DE-West
8748,2023-03-22,12,18,2,DE-South
8749,2023-01-10,279,7,2,DE-South
8750,2023-01-08,167,11,3,DE-South
8751,2023-07-24,122,10,6,DE-South
8752,2023-11-11,95,11,5,DE-West
8753,2023-07-16,25,9,6,DE-North
8754,2023-07-17,17,3,7,DE-South
8755,2023-01-30,29,5,6,DE-South
8756,2023-01-20,72,1,8,DE-West
8757,2023-02-17,270,1,1,DE-South
8758,2023-05-10,250,5,6,DE-South
8759,2023-10-20,295,19,5,DE-South
8760,2023-05-12,144,6,7,DE-South
8761,2023-12-22,274,3,5,DE-North
8762,2023-02-23,223,13,8,DE-South
8763,2023-10-08,75,17,8,DE-West
8764,2023-09-22,102,3,1,DE-North
8765,2023-08-03,20,3,3,DE-West
8766,2023-10-17,117,13,5,DE-North
8767,2023-02-12,174,2,6,DE-North
8768,2023-03-15,173,3,6,DE-South
8769,2023-12-16,4,16,1,DE-South
8770,2023-10-05,148,12,2,DE-West
8771,2023-11-22,114,9,2,DE-North
8772,2023-08-30,167,16,7,DE-North
8773,2023-05-10,300,4,1,DE-South
8774,2023-12-16,118,18,2,DE-North
8775,2023-07-13,100,1,5,DE-South
8776,2023-02-01,274,7,1,DE-South
8777,2023-04-16,175,12,6,DE-West
8778,2023-07-23,159,8,7,DE-South
8779,2023-01-01,227,8,7,DE-South
8780,2023-09-02,38,9,8,DE-North
8781,2023-03-13,198,14,5,DE-West
8782,2023-11-02,136,5,4,DE-West
8783,2023-01-15,104,2,3,DE-West
8784,2023-02-22,193,10,6,DE-South
8785,2023-01-08,250,9,6,DE-West
8786,2023-11-26,13,7,3,DE-South
8787,2023-02-15,55,18,3,DE-South
8788,2023-11-21,85,12,1,DE-South
8789,2023-04-24,109,11,4,DE-South
8790,2023-05-27,43,10,8,DE-West
8791,2023-06-15,71,13,3,DE-West
8792,2023-05-19,268,9,5,DE-North
8793,2023-04-27,59,16,6,DE-West
8794,2023-10-26,44,17,3,DE-North
8795,2023-10-03,272,5,4,DE-West
8796,2023-10-04,14,6,5,DE-West
8797,2023-12-04,112,10,5,DE-West
8798,2023-11-09,228,11,1,DE-South
8799,2023-06-27,169,2,8,DE-West
8800,2023-11-26,291,7,1,DE-West
8801,2023-12-20,246,14,2,DE-North
8802,2023-06-03,266,4,4,DE-West
8803,2023-07-20,243,5,7,DE-South
8804,2023-04-25,158,19,5,DE-West
8805,2023-06-08,300,10,4,DE-North
8806,2023-02-11,18,6,3,DE-West
8807,2023-09-04,83,2,7,DE-West
8808,2023-03-09,231,3,6,DE-North
8809,2023-11-22,253,15,3,DE-West
8810,2023-11-30,167,10,6,DE-North
8811,2023-07-15,42,17,8,DE-North
8812,2023-03-31,249,7,2,DE-South
8813,2023-04-21,248,2,8,DE-South
8814,2023-12-25,286,7,8,DE-North
8815,2023-05-25,20,15,5,DE-South
8816,2023-10-02,42,3,6,DE-South
8817,2023-06-28,87,5,8,DE-North
8818,2023-08-29,261,8,5,DE-West
8819,2023-11-22,297,4,6,DE-West
8820,2023-11-15,240,18,2,DE-West
8821,2023-11-27,167,19,3,DE-South
8822,2023-06-02,219,8,5,DE-South
8823,2023-04-14,133,6,7,DE-West
8824,2023-03-16,207,5,8,DE-North
8825,2023-05-08,51,5,6,DE-North
8826,2023-07-18,106,17,4,DE-North
8827,2023-06-03,184,6,5,DE-South
8828,2023-02-25,201,13,6,DE-West
8829,2023-10-05,11,9,8,DE-North
8830,2023-12-11,254,12,6,DE-West
8831,2023-01-19,150,10,3,DE-West
8832,2023-06-08,96,1,5,DE-South
8833,2023-01-26,106,11,5,DE-North
8834,2023-06-18,143,6,1,DE-South
8835,2023-01-23,166,3,6,DE-West
8836,2023-02-16,1,6,8,DE-West
8837,2023-01-13,46,9,8,DE-West
8838,2023-08-05,242,8,5,DE-North
8839,2023-11-18,278,15,6,DE-North
8840,2023-07-13,3,6,2,DE-North
8841,2023-05-24,142,11,2,DE-West
8842,2023-03-14,61,10,4,DE-West
8843,2023-06-05,294,11,5,DE-North
8844,2023-03-18,225,4,4,DE-West
8845,2023-06-18,170,13,3,DE-West
8846,2023-10-14,134,8,6,DE-West
8847,2023-03-26,41,15,3,DE-North
8848,2023-07-01,231,7,1,DE-South
8849,2023-11-11,226,1,1,DE-South
8850,2023-10-24,139,9,8,DE-South
8851,2023-04-22,110,8,5,DE-North
8852,2023-08-18,297,2,5,DE-West
8853,2023-04-06,57,14,8,DE-South
8854,2023-06-17,123,12,4,DE-South
8855,2023-06-05,240,17,8,DE-North
8856,2023-04-15,86,19,4,DE-West
8857,2023-07-12,176,6,5,DE-West
8858,2023-11-26,63,5,7,DE-North
8859,2023-05-12,39,6,8,DE-South
8860,2023-12-21,138,3,5,DE-West
8861,2023-05-18,241,16,1,DE-West
8862,2023-11-27,226,18,1,DE-South
8863,2023-09-27,206,14,1,DE-North
8864,2023-02-07,164,15,5,DE-South
8865,2023-02-14,27,4,8,DE-West
8866,2023-06-12,183,11,4,DE-North
8867,2023-11-27,198,5,2,DE-South
8868,2023-09-10,107,9,2,DE-South
8869,2023-06-18,189,5,4,DE-North
8870,2023-10-12,36,7,4,DE-West
8871,2023-10-01,85,18,8,DE-North
8872,2023-01-20,155,18,7,DE-North
8873,2023-08-27,169,2,4,DE-West
8874,2023-09-27,284,13,1,DE-South
8875,2023-11-06,272,13,3,DE-North
8876,2023-01-31,35,17,7,DE-North
8877,2023-11-10,184,17,5,DE-South
8878,2023-04-14,99,6,1,DE-West
8879,2023-06-19,237,14,2,DE-South
8880,2023-07-05,122,14,5,DE-South
8881,2023-05-08,23,12,4,DE-North
8882,2023-07-29,63,5,8,DE-North
8883,2023-10-08,150,5,6,DE-West
8884,2023-09-10,195,4,7,DE-North
8885,2023-01-19,80,13,7,DE-South
8886,2023-07-19,153,4,2,DE-South
8887,2023-08-08,17,18,4,DE-West
8888,2023-05-16,39,16,6,DE-North
8889,2023-08-11,202,18,4,DE-North
8890,2023-01-03,280,2,4,DE-West
8891,2023-08-24,88,4,5,DE-West
8892,2023-12-08,300,17,2,DE-North
8893,2023-08-16,292,6,2,DE-West
8894,2023-05-22,70,18,4,DE-South
8895,2023-01-09,124,7,8,DE-West
8896,2023-07-09,80,13,1,DE-South
8897,2023-12-16,45,9,8,DE-South
8898,2023-06-14,233,2,8,DE-South
8899,2023-05-19,154,8,3,DE-North
8900,2023-10-03,180,14,6,DE-South
8901,2023-10-18,31,18,1,DE-West
8902,2023-02-22,85,1,5,DE-South
8903,2023-06-24,45,9,8,DE-North
8904,2023-04-20,243,9,6,DE-North
8905,2023-07-22,40,2,3,DE-North
8906,2023-05-16,182,16,1,DE-North
8907,2023-01-04,297,4,8,DE-West
8908,2023-06-04,81,13,6,DE-North
8909,2023-06-21,38,17,7,DE-West
8910,2023-12-24,57,11,2,DE-North
8911,2023-02-16,30,2,1,DE-North
8912,2023-04-04,266,4,8,DE-West
8913,2023-02-17,227,12,4,DE-South
8914,2023-08-28,292,2,5,DE-West
8915,2023-12-13,54,1,1,DE-South
8916,2023-08-01,97,6,6,DE-West
8917,2023-12-06,4,16,1,DE-South
8918,2023-11-20,91,2,6,DE-North
8919,2023-05-19,89,14,8,DE-South
8920,2023-07-24,92,12,3,DE-South
8921,2023-03-14,150,19,4,DE-North
8922,2023-01-04,234,3,8,DE-North
8923,2023-03-17,59,19,7,DE-South
8924,2023-11-25,185,11,3,DE-South
8925,2023-03-18,44,4,7,DE-West
8926,2023-10-31,180,17,8,DE-North
8927,2023-09-13,76,17,5,DE-North
8928,2023-04-12,144,7,8,DE-North
8929,2023-04-16,101,5,5,DE-West
8930,2023-11-29,272,19,6,DE-West
8931,2023-02-08,55,19,4,DE-South
8932,2023-11-10,189,9,3,DE-West
8933,2023-10-02,77,17,4,DE-West
8934,2023-03-29,296,9,8,DE-West
8935,2023-07-30,219,14,3,DE-North
8936,2023-03-18,277,5,6,DE-South
8937,2023-03-18,66,2,6,DE-West
8938,2023-01-28,136,15,6,DE-West
8939,2023-09-02,234,16,2,DE-West
8940,2023-03-07,199,19,4,DE-North
8941,2023-09-23,266,1,8,DE-South
8942,2023-07-24,43,12,7,DE-South
8943,2023-02-27,228,19,5,DE-West
8944,2023-07-20,227,15,3,DE-South
8945,2023-08-13,63,5,2,DE-North
8946,2023-05-22,171,1,5,DE-West
8947,2023-03-25,250,11,3,DE-South
8948,2023-05-23,250,9,2,DE-West
8949,2023-12-18,238,7,5,DE-North
8950,2023-02-02,56,2,5,DE-West
8951,2023-06-01,171,17,2,DE-North
8952,2023-06-07,34,16,5,DE-West
8953,2023-05-21,130,16,3,DE-West
8954,2023-09-08,130,14,7,DE-South
8955,2023-10-30,151,2,3,DE-South
8956,2023-04-22,143,19,5,DE-North
8957,2023-05-24,118,3,1,DE-North
8958,2023-07-28,204,8,6,DE-North
8959,2023-08-12,235,19,2,DE-South
8960,2023-02-12,17,16,1,DE-West
8961,2023-09-21,82,4,3,DE-North
8962,2023-09-01,14,8,5,DE-West
8963,2023-01-03,81,1,4,DE-West
8964,2023-05-05,207,4,7,DE-South
8965,2023-09-25,204,7,4,DE-South
8966,2023-03-25,272,1,6,DE-West
8967,2023-01-16,32,18,1,DE-North
8968,2023-11-30,23,4,8,DE-South
8969,2023-02-28,102,14,1,DE-West
8970,2023-06-26,162,8,8,DE-South
8971,2023-03-04,98,18,1,DE-West
8972,2023-02-18,144,7,3,DE-South
8973,2023-11-03,104,3,6,DE-North
8974,2023-09-03,171,14,7,DE-North
8975,2023-10-16,64,12,6,DE-South
8976,2023-10-13,244,15,3,DE-South
8977,2023-11-28,71,8,6,DE-South
8978,2023-01-15,274,5,7,DE-North
8979,2023-12-04,125,17,5,DE-South
8980,2023-09-12,107,10,3,DE-North
8981,2023-04-02,148,11,8,DE-South
8982,2023-10-06,192,16,8,DE-South
8983,2023-07-25,226,16,5,DE-West
8984,2023-04-04,242,4,5,DE-North
8985,2023-08-13,284,5,1,DE-South
8986,2023-10-28,163,10,4,DE-North
8987,2023-11-14,8,14,7,DE-West
8988,2023-07-18,152,9,1,DE-North
8989,2023-09-28,95,18,3,DE-North
8990,2023-08-22,214,6,2,DE-North
8991,2023-02-15,64,11,3,DE-North
8992,2023-03-05,65,17,7,DE-North
8993,2023-08-18,270,9,4,DE-North
8994,2023-09-06,25,3,3,DE-North
8995,2023-09-03,100,16,4,DE-South
8996,2023-03-16,105,4,2,DE-South
8997,2023-06-06,131,15,8,DE-North
8998,2023-08-11,19,2,2,DE-North
8999,2023-07-09,225,17,6,DE-South
9000,2023-02-21,106,19,5,DE-West
9001,2023-03-29,54,16,7,DE-South
9002,2023-11-09,226,19,3,DE-West
9003,2023-12-05,15,17,5,DE-North
9004,2023-03-07,48,4,1,DE-North
9005,2023-05-30,139,18,7,DE-South
9006,2023-01-20,34,4,1,DE-South
9007,2023-02-02,210,3,1,DE-South
9008,2023-11-24,19,18,6,DE-North
9009,2023-10-08,196,5,1,DE-South
9010,2023-02-15,115,9,1,DE-South
9011,2023-03-14,75,15,8,DE-West
9012,2023-12-20,150,9,3,DE-North
9013,2023-11-09,36,14,8,DE-North
9014,2023-12-09,242,2,5,DE-North
9015,2023-05-13,151,18,5,DE-South
9016,2023-02-24,63,13,4,DE-North
9017,2023-03-02,154,16,1,DE-South
9018,2023-12-11,188,6,2,DE-West
9019,2023-01-08,223,16,4,DE-North
9020,2023-09-29,93,4,4,DE-West
9021,2023-09-03,5,10,3,DE-West
9022,2023-06-25,166,19,4,DE-North
9023,2023-04-26,25,11,2,DE-North
9024,2023-11-13,98,5,5,DE-South
9025,2023-09-28,268,18,4,DE-West
9026,2023-07-12,150,3,8,DE-West
9027,2023-05-30,252,8,3,DE-South
9028,2023-05-11,84,11,7,DE-North
9029,2023-04-12,285,19,1,DE-West
9030,2023-11-06,172,3,8,DE-South
9031,2023-09-27,221,12,2,DE-West
9032,2023-10-19,109,15,1,DE-West
9033,2023-07-29,27,16,6,DE-South
9034,2023-12-27,246,5,4,DE-West
9035,2023-12-04,55,19,5,DE-South
9036,2023-03-08,133,6,3,DE-South
9037,2023-01-10,52,12,7,DE-West
9038,2023-02-18,253,19,2,DE-West
9039,2023-04-21,269,9,5,DE-North
9040,2023-11-17,298,18,2,DE-North
9041,2023-08-07,79,3,3,DE-West
9042,2023-02-26,18,14,8,DE-North
9043,2023-10-10,258,5,3,DE-North
9044,2023-04-23,107,5,4,DE-South
9045,2023-05-13,47,4,2,DE-West
9046,2023-03-12,246,16,6,DE-North
9047,2023-03-24,89,13,6,DE-North
9048,2023-02-26,203,8,4,DE-North
9049,2023-12-15,240,16,2,DE-West
9050,2023-09-28,268,2,2,DE-South
9051,2023-04-21,13,8,1,DE-West
9052,2023-12-23,137,3,4,DE-South
9053,2023-03-17,173,9,2,DE-North
9054,2023-06-07,230,11,2,DE-West
9055,2023-01-20,198,1,8,DE-South
9056,2023-05-11,243,1,8,DE-North
9057,2023-11-25,43,8,3,DE-North
9058,2023-05-02,279,16,7,DE-West
9059,2023-02-10,79,10,1,DE-South
9060,2023-06-16,279,2,6,DE-North
9061,2023-05-10,232,16,8,DE-North
9062,2023-01-23,101,4,6,DE-North
9063,2023-10-06,162,19,3,DE-South
9064,2023-09-08,144,9,7,DE-South
9065,2023-01-09,109,3,7,DE-North
9066,2023-01-13,233,11,4,DE-South
9067,2023-11-03,111,8,6,DE-North
9068,2023-11-16,232,7,4,DE-North
9069,2023-02-21,238,1,2,DE-South
9070,2023-07-28,197,8,5,DE-South
9071,2023-02-07,273,17,7,DE-West
9072,2023-04-10,86,11,7,DE-West
9073,2023-07-12,295,7,3,DE-South
9074,2023-07-10,41,9,7,DE-South
9075,2023-02-20,48,14,4,DE-South
9076,2023-05-21,77,5,7,DE-South
9077,2023-06-17,178,18,2,DE-North
9078,2023-11-07,257,13,2,DE-North
9079,2023-04-19,117,5,3,DE-West
9080,2023-07-26,19,8,7,DE-South
9081,2023-10-27,59,15,8,DE-West
9082,2023-04-20,196,4,8,DE-South
9083,2023-07-15,107,1,6,DE-South
9084,2023-06-01,284,6,2,DE-South
9085,2023-08-31,34,19,1,DE-North
9086,2023-05-08,295,12,6,DE-West
9087,2023-04-15,251,7,5,DE-South
9088,2023-01-10,126,13,3,DE-West
9089,2023-12-22,106,7,3,DE-West
9090,2023-05-28,180,9,3,DE-North
9091,2023-12-31,110,1,2,DE-North
9092,2023-12-30,228,13,2,DE-South
9093,2023-05-20,121,19,3,DE-West
9094,2023-07-09,107,1,8,DE-North
9095,2023-04-04,131,19,3,DE-West
9096,2023-08-17,23,18,1,DE-West
9097,2023-03-04,145,5,8,DE-South
9098,2023-12-06,154,3,4,DE-West
9099,2023-01-25,107,2,6,DE-North
9100,2023-09-25,146,10,6,DE-South
9101,2023-10-08,252,6,1,DE-South
9102,2023-01-11,70,19,3,DE-South
9103,2023-11-16,31,17,7,DE-North
9104,2023-07-20,93,19,2,DE-South
9105,2023-05-06,137,13,2,DE-West
9106,2023-11-02,163,17,3,DE-South
9107,2023-07-09,81,18,4,DE-North
9108,2023-03-30,76,11,5,DE-North
9109,2023-12-21,63,13,5,DE-South
9110,2023-04-26,100,11,1,DE-West
9111,2023-12-18,48,19,6,DE-North
9112,2023-06-26,74,10,4,DE-North
9113,2023-01-14,192,3,5,DE-North
9114,2023-09-14,30,6,4,DE-South
9115,2023-07-28,157,7,2,DE-North
9116,2023-10-08,266,5,2,DE-North
9117,2023-11-24,256,9,7,DE-North
9118,2023-11-21,39,10,8,DE-South
9119,2023-04-15,55,14,4,DE-North
9120,2023-05-27,28,11,8,DE-North
9121,2023-10-06,118,17,3,DE-South
9122,2023-01-09,209,11,5,DE-South
9123,2023-04-28,75,7,5,DE-West
9124,2023-04-04,65,11,2,DE-North
9125,2023-05-24,100,13,7,DE-South
9126,2023-10-16,46,19,8,DE-West
9127,2023-01-14,156,6,7,DE-North
9128,2023-09-14,240,2,6,DE-South
9129,2023-12-12,259,14,1,DE-South
9130,2023-07-05,136,16,5,DE-North
9131,2023-12-11,198,7,2,DE-North
9132,2023-07-26,187,1,7,DE-West
9133,2023-12-12,116,2,2,DE-North
9134,2023-06-21,58,9,4,DE-North
9135,2023-09-27,70,18,4,DE-North
9136,2023-08-09,93,18,6,DE-South
9137,2023-06-01,229,18,4,DE-West
9138,2023-04-21,137,10,8,DE-West
9139,2023-07-02,105,8,1,DE-West
9140,2023-12-05,17,8,7,DE-South
9141,2023-03-13,54,2,5,DE-North
9142,2023-10-10,112,18,1,DE-South
9143,2023-03-15,172,11,7,DE-West
9144,2023-12-21,144,11,1,DE-North
9145,2023-08-03,85,19,4,DE-North
9146,2023-11-24,12,11,6,DE-West
9147,2023-01-23,252,10,2,DE-North
9148,2023-03-09,216,8,3,DE-South
9149,2023-12-28,126,15,2,DE-West
9150,2023-04-03,98,8,2,DE-South
9151,2023-11-17,28,19,2,DE-North
9152,2023-11-20,266,1,2,DE-West
9153,2023-03-04,52,3,1,DE-North
9154,2023-08-12,143,12,4,DE-West
9155,2023-08-13,132,16,4,DE-West
9156,2023-12-12,207,16,2,DE-West
9157,2023-12-03,62,17,3,DE-West
9158,2023-04-13,132,16,5,DE-West
9159,2023-08-03,41,9,2,DE-North
9160,2023-07-11,201,19,2,DE-West
9161,2023-06-09,99,1,3,DE-South
9162,2023-07-26,284,18,1,DE-West
9163,2023-09-26,47,6,2,DE-South
9164,2023-07-13,137,6,3,DE-North
9165,2023-06-01,130,12,1,DE-West
9166,2023-08-25,195,3,1,DE-West
9167,2023-03-29,117,11,6,DE-South
9168,2023-01-11,69,6,7,DE-West
9169,2023-07-06,28,14,7,DE-North
9170,2023-08-02,14,18,6,DE-North
9171,2023-01-15,46,16,6,DE-West
9172,2023-09-23,16,13,2,DE-South
9173,2023-10-24,209,1,7,DE-North
9174,2023-03-14,158,6,1,DE-West
9175,2023-02-21,227,14,2,DE-South
9176,2023-05-08,241,17,8,DE-South
9177,2023-01-28,58,13,8,DE-North
9178,2023-03-06,130,13,2,DE-West
9179,2023-01-17,217,9,4,DE-North
9180,2023-12-17,14,6,5,DE-South
9181,2023-05-18,243,6,5,DE-North
9182,2023-11-15,145,5,4,DE-West
9183,2023-08-17,103,14,7,DE-North
9184,2023-09-11,217,14,2,DE-South
9185,2023-07-29,64,4,3,DE-North
9186,2023-10-21,158,2,1,DE-South
9187,2023-08-19,162,2,4,DE-South
9188,2023-08-29,18,17,6,DE-South
9189,2023-03-11,216,10,4,DE-North
9190,2023-04-14,49,14,4,DE-West
9191,2023-07-23,56,19,7,DE-South
9192,2023-02-22,58,17,7,DE-North
9193,2023-11-26,155,11,4,DE-South
9194,2023-02-23,55,7,5,DE-North
9195,2023-10-03,19,9,2,DE-South
9196,2023-12-01,151,14,4,DE-North
9197,2023-01-31,108,4,4,DE-South
9198,2023-05-15,47,14,8,DE-South
9199,2023-02-27,207,17,4,DE-South
9200,2023-04-15,128,19,3,DE-West
9201,2023-09-23,185,17,3,DE-North
9202,2023-01-10,58,14,1,DE-West
9203,2023-09-10,143,13,2,DE-North
9204,2023-10-22,97,14,4,DE-South
9205,2023-06-05,47,16,1,DE-North
9206,2023-06-07,191,15,7,DE-North
9207,2023-02-06,140,19,6,DE-South
9208,2023-04-29,103,11,1,DE-South
9209,2023-03-08,231,12,6,DE-South
9210,2023-08-30,49,11,6,DE-North
9211,2023-10-26,112,5,2,DE-South
9212,2023-08-01,87,8,3,DE-South
9213,2023-11-04,282,6,8,DE-North
9214,2023-04-11,252,16,2,DE-West
9215,2023-02-25,74,12,1,DE-North
9216,2023-11-28,47,6,6,DE-North
9217,2023-11-20,76,13,2,DE-North
9218,2023-08-27,96,7,3,DE-South
9219,2023-08-19,31,8,1,DE-North
9220,2023-12-28,22,12,2,DE-West
9221,2023-04-02,17,2,7,DE-North
9222,2023-10-06,212,9,7,DE-North
9223,2023-04-19,148,13,4,DE-South
9224,2023-11-13,235,17,4,DE-South
9225,2023-06-17,87,13,8,DE-West
9226,2023-10-27,38,16,2,DE-North
9227,2023-08-06,53,1,2,DE-North
9228,2023-08-10,28,7,6,DE-North
9229,2023-06-10,77,13,7,DE-North
9230,2023-01-16,200,14,6,DE-North
9231,2023-10-05,173,17,3,DE-North
9232,2023-02-26,274,16,1,DE-South
9233,2023-03-03,50,15,2,DE-West
9234,2023-12-29,177,17,1,DE-North
9235,2023-11-23,227,2,4,DE-North
9236,2023-08-30,127,12,1,DE-South
9237,2023-03-31,21,3,5,DE-North
9238,2023-03-13,199,9,7,DE-South
9239,2023-11-22,189,6,3,DE-West
9240,2023-01-30,152,6,7,DE-North
9241,2023-12-25,160,7,3,DE-West
9242,2023-10-15,96,8,8,DE-North
9243,2023-03-27,75,3,1,DE-West
9244,2023-08-22,82,15,8,DE-West
9245,2023-08-23,128,6,8,DE-North
9246,2023-11-09,133,11,3,DE-West
9247,2023-12-31,139,3,1,DE-South
9248,2023-09-22,246,16,1,DE-South
9249,2023-10-14,291,6,4,DE-West
9250,2023-11-23,112,11,7,DE-West
9251,2023-09-26,203,8,8,DE-South
9252,2023-07-05,170,10,1,DE-North
9253,2023-05-11,87,10,3,DE-South
9254,2023-10-18,119,3,8,DE-West
9255,2023-10-04,98,14,5,DE-South
9256,2023-11-16,240,19,2,DE-North
9257,2023-12-17,138,9,3,DE-South
9258,2023-06-29,82,13,5,DE-North
9259,2023-10-17,236,9,3,DE-West
9260,2023-06-12,136,12,5,DE-South
9261,2023-09-28,282,14,3,DE-South
9262,2023-04-06,3,5,2,DE-North
9263,2023-09-19,59,6,8,DE-South
9264,2023-12-31,116,13,4,DE-South
9265,2023-12-19,131,13,4,DE-North
9266,2023-10-15,201,6,2,DE-South
9267,2023-03-24,292,14,3,DE-North
9268,2023-08-13,98,11,7,DE-West
9269,2023-08-11,216,13,5,DE-South
9270,2023-04-28,124,12,1,DE-North
9271,2023-07-11,73,16,3,DE-North
9272,2023-03-20,130,6,2,DE-South
9273,2023-03-19,27,9,6,DE-North
9274,2023-05-27,165,17,4,DE-West
9275,2023-04-17,68,16,4,DE-West
9276,2023-09-28,14,12,8,DE-South
9277,2023-09-01,98,18,3,DE-West
9278,2023-03-14,279,9,5,DE-South
9279,2023-12-23,247,3,7,DE-South
9280,2023-12-20,112,10,7,DE-North
9281,2023-01-26,207,11,2,DE-North
9282,2023-07-29,233,2,2,DE-North
9283,2023-04-02,61,8,5,DE-North
9284,2023-05-05,85,11,5,DE-South
9285,2023-03-14,183,18,7,DE-North
9286,2023-05-03,239,7,3,DE-North
9287,2023-11-05,250,14,7,DE-West
9288,2023-07-03,71,7,3,DE-South
9289,2023-07-06,228,1,6,DE-West
9290,2023-07-17,85,12,4,DE-West
9291,2023-03-19,271,1,8,DE-West
9292,2023-12-14,290,3,4,DE-North
9293,2023-07-05,236,2,5,DE-South
9294,2023-12-10,291,3,1,DE-West
9295,2023-09-10,39,4,1,DE-West
9296,2023-01-13,206,14,1,DE-South
9297,2023-10-26,183,18,2,DE-North
9298,2023-03-17,187,5,3,DE-West
9299,2023-02-20,133,15,5,DE-South
9300,2023-10-02,30,16,4,DE-North
9301,2023-05-29,255,8,1,DE-North
9302,2023-08-07,143,8,4,DE-North
9303,2023-05-02,103,7,3,DE-North
9304,2023-07-30,74,6,6,DE-North
9305,2023-10-07,55,7,6,DE-South
9306,2023-01-26,236,19,5,DE-North
9307,2023-06-22,60,1,1,DE-West
9308,2023-06-05,24,13,8,DE-South
9309,2023-08-26,22,7,1,DE-West
9310,2023-03-23,32,1,6,DE-West
9311,2023-12-22,3,10,5,DE-North
9312,2023-09-30,70,13,4,DE-North
9313,2023-03-09,160,4,3,DE-South
9314,2023-02-13,88,7,6,DE-South
9315,2023-03-02,59,6,6,DE-West
9316,2023-05-03,252,6,3,DE-North
9317,2023-12-15,219,11,3,DE-North
9318,2023-07-15,201,9,6,DE-West
9319,2023-11-26,77,7,4,DE-North
9320,2023-11-19,255,9,4,DE-South
9321,2023-04-21,247,6,1,DE-West
9322,2023-09-15,270,19,4,DE-North
9323,2023-03-30,139,14,2,DE-West
9324,2023-07-17,78,1,5,DE-North
9325,2023-10-09,80,16,4,DE-North
9326,2023-07-19,10,9,3,DE-North
9327,2023-04-09,124,15,4,DE-South
9328,2023-01-27,186,19,1,DE-West
9329,2023-03-30,34,10,7,DE-South
9330,2023-05-26,121,16,5,DE-South
9331,2023-07-01,80,3,5,DE-West
9332,2023-09-14,206,19,3,DE-West
9333,2023-07-08,53,13,5,DE-North
9334,2023-08-28,156,14,2,DE-North
9335,2023-12-25,274,7,5,DE-West
9336,2023-07-15,135,2,6,DE-North
9337,2023-10-24,98,14,3,DE-North
9338,2023-06-14,241,17,5,DE-West
9339,2023-11-03,45,13,4,DE-South
9340,2023-09-28,199,2,1,DE-West
9341,2023-01-08,291,5,6,DE-West
9342,2023-02-07,114,4,6,DE-South
9343,2023-04-24,277,3,4,DE-North
9344,2023-12-05,241,14,7,DE-South
9345,2023-02-25,156,11,6,DE-South
9346,2023-12-25,44,8,2,DE-West
9347,2023-05-18,80,9,2,DE-North
9348,2023-04-12,138,16,1,DE-North
9349,2023-11-30,151,3,1,DE-South
9350,2023-06-26,242,10,1,DE-West
9351,2023-06-18,143,1,1,DE-South
