order_id,order_date,product_id,quantity,warehouse_id,customer_region,category,price,cost,city,capacity,revenue,month,forecast_quantity,abs_error
9029,2023-04-12,285,19,1,DE-West,Automotive,328,281,Hamburg,12673,6232,2023-04,20.80701072118701,1.8070107211870088
9030,2023-11-06,172,3,8,DE-South,Electronics,165,271,Munich,10750,495,2023-11,3.2638208574100873,0.2638208574100873
9031,2023-09-27,221,12,2,DE-West,Home,313,258,Hamburg,11949,3756,2023-09,14.144895717204177,2.144895717204177
9032,2023-10-19,109,15,1,DE-West,Automotive,494,128,Hamburg,12673,7410,2023-10,16.94656373808783,1.9465637380878285
9033,2023-07-29,27,16,6,DE-South,Automotive,289,119,Frankfurt,18503,4624,2023-07,16.483754815539328,0.48375481553932786
9034,2023-12-27,246,5,4,DE-West,Automotive,375,279,Hamburg,6906,1875,2023-12,4.464876282818663,0.535123717181337
9035,2023-12-04,55,19,5,DE-South,Home,490,54,Hamburg,8086,9310,2023-12,19.07453654141375,0.07453654141374955
9036,2023-03-08,133,6,3,DE-South,Electronics,279,213,Munich,11882,1674,2023-03,5.046498147727357,0.9535018522726428
9037,2023-01-10,52,12,7,DE-West,Automotive,409,114,Berlin,13152,4908,2023-01,11.945164159030275,0.054835840969724714
9038,2023-02-18,253,19,2,DE-West,Industrial,109,181,Hamburg,11949,2071,2023-02,16.674004066669973,2.3259959333300273
9039,2023-04-21,269,9,5,DE-North,Home,419,271,Hamburg,8086,3771,2023-04,10.564498113706598,1.5644981137065983
9040,2023-11-17,298,18,2,DE-North,Home,97,203,Hamburg,11949,1746,2023-11,17.327617884872197,0.6723821151278031
9041,2023-08-07,79,3,3,DE-West,Home,353,243,Munich,11882,1059,2023-08,2.5793790237464895,0.42062097625351047
9042,2023-02-26,18,14,8,DE-North,Industrial,450,237,Munich,10750,6300,2023-02,11.332958610578894,2.6670413894211062
9043,2023-10-10,258,5,3,DE-North,Automotive,311,255,Munich,11882,1555,2023-10,4.660906356461249,0.33909364353875127
9044,2023-04-23,107,5,4,DE-South,Automotive,212,76,Hamburg,6906,1060,2023-04,4.115642718652102,0.8843572813478984
9045,2023-05-13,47,4,2,DE-West,Industrial,466,84,Hamburg,11949,1864,2023-05,3.934899688683223,0.06510031131677696
9046,2023-03-12,246,16,6,DE-North,Automotive,375,279,Frankfurt,18503,6000,2023-03,13.101103023104958,2.898896976895042
9047,2023-03-24,89,13,6,DE-North,Industrial,124,236,Frankfurt,18503,1612,2023-03,14.73304808192563,1.7330480819256309
9048,2023-02-26,203,8,4,DE-North,Home,295,220,Hamburg,6906,2360,2023-02,7.890089447649123,0.10991055235087721
9049,2023-12-15,240,16,2,DE-West,Industrial,363,104,Hamburg,11949,5808,2023-12,17.874125515716713,1.8741255157167132
9050,2023-09-28,268,2,2,DE-South,Industrial,318,211,Hamburg,11949,636,2023-09,1.891258201988422,0.1087417980115779
9051,2023-04-21,13,8,1,DE-West,Home,373,88,Hamburg,12673,2984,2023-04,8.857189369193739,0.8571893691937387
9052,2023-12-23,137,3,4,DE-South,Electronics,313,155,Hamburg,6906,939,2023-12,2.8863689267092782,0.11363107329072175
9053,2023-03-17,173,9,2,DE-North,Home,240,248,Hamburg,11949,2160,2023-03,9.61696762142852,0.61696762142852
9054,2023-06-07,230,11,2,DE-West,Electronics,264,25,Hamburg,11949,2904,2023-06,11.938270937691643,0.9382709376916427
9055,2023-01-20,198,1,8,DE-South,Industrial,322,239,Munich,10750,322,2023-01,1.0409922322421417,0.04099223224214166
9056,2023-05-11,243,1,8,DE-North,Industrial,354,70,Munich,10750,354,2023-05,0.8220763158024424,0.17792368419755755
9057,2023-11-25,43,8,3,DE-North,Automotive,197,52,Munich,11882,1576,2023-11,7.574588352370139,0.4254116476298613
9058,2023-05-02,279,16,7,DE-West,Electronics,107,152,Berlin,13152,1712,2023-05,17.771117077930768,1.771117077930768
9059,2023-02-10,79,10,1,DE-South,Home,353,243,Hamburg,12673,3530,2023-02,11.698746590502058,1.6987465905020578
9060,2023-06-16,279,2,6,DE-North,Electronics,107,152,Frankfurt,18503,214,2023-06,2.1283864821161087,0.1283864821161087
9061,2023-05-10,232,16,8,DE-North,Industrial,391,152,Munich,10750,6256,2023-05,18.991015171375594,2.9910151713755937
9062,2023-01-23,101,4,6,DE-North,Home,451,88,Frankfurt,18503,1804,2023-01,3.6389706830597186,0.3610293169402814
9063,2023-10-06,162,19,3,DE-South,Electronics,429,153,Munich,11882,8151,2023-10,16.236244584063943,2.763755415936057
9064,2023-09-08,144,9,7,DE-South,Industrial,333,201,Berlin,13152,2997,2023-09,8.380446115253985,0.6195538847460149
9065,2023-01-09,109,3,7,DE-North,Automotive,494,128,Berlin,13152,1482,2023-01,3.2137314586959174,0.21373145869591736
9066,2023-01-13,233,11,4,DE-South,Industrial,100,278,Hamburg,6906,1100,2023-01,10.5181858147087,0.4818141852913005
9067,2023-11-03,111,8,6,DE-North,Industrial,210,61,Frankfurt,18503,1680,2023-11,8.5092121085366,0.5092121085365999
9068,2023-11-16,232,7,4,DE-North,Industrial,391,152,Hamburg,6906,2737,2023-11,7.565475683367938,0.5654756833679384
9069,2023-02-21,238,1,2,DE-South,Automotive,174,102,Hamburg,11949,174,2023-02,1.0455857234034347,0.0455857234034347
9070,2023-07-28,197,8,5,DE-South,Automotive,435,47,Hamburg,8086,3480,2023-07,8.892320550721013,0.8923205507210135
9071,2023-02-07,273,17,7,DE-West,Industrial,196,185,Berlin,13152,3332,2023-02,15.185360286752093,1.8146397132479066
9072,2023-04-10,86,11,7,DE-West,Home,210,292,Berlin,13152,2310,2023-04,9.282675790432533,1.717324209567467
9073,2023-07-12,295,7,3,DE-South,Automotive,145,202,Munich,11882,1015,2023-07,5.735116872670125,1.2648831273298748
9074,2023-07-10,41,9,7,DE-South,Home,395,197,Berlin,13152,3555,2023-07,10.713951276534008,1.713951276534008
9075,2023-02-20,48,14,4,DE-South,Home,473,187,Hamburg,6906,6622,2023-02,15.21979622940843,1.2197962294084306
9076,2023-05-21,77,5,7,DE-South,Industrial,148,170,Berlin,13152,740,2023-05,4.476878174354547,0.5231218256454531
9077,2023-06-17,178,18,2,DE-North,Home,372,66,Hamburg,11949,6696,2023-06,17.833909340182753,0.1660906598172467
9078,2023-11-07,257,13,2,DE-North,Home,245,73,Hamburg,11949,3185,2023-11,10.723636994709606,2.276363005290394
9079,2023-04-19,117,5,3,DE-West,Electronics,453,234,Munich,11882,2265,2023-04,5.329446938738354,0.3294469387383536
9080,2023-07-26,19,8,7,DE-South,Industrial,304,58,Berlin,13152,2432,2023-07,9.494743999240905,1.4947439992409048
9081,2023-10-27,59,15,8,DE-West,Home,347,112,Munich,10750,5205,2023-10,16.234956578750662,1.234956578750662
9082,2023-04-20,196,4,8,DE-South,Automotive,204,197,Munich,10750,816,2023-04,4.196119300566965,0.19611930056696458
9083,2023-07-15,107,1,6,DE-South,Automotive,212,76,Frankfurt,18503,212,2023-07,1.1688790376494107,0.1688790376494107
9084,2023-06-01,284,6,2,DE-South,Home,367,53,Hamburg,11949,2202,2023-06,6.029739777014645,0.029739777014644808
9085,2023-08-31,34,19,1,DE-North,Automotive,398,23,Hamburg,12673,7562,2023-08,20.86298705267803,1.8629870526780294
9086,2023-05-08,295,12,6,DE-West,Automotive,145,202,Frankfurt,18503,1740,2023-05,14.077399510126535,2.0773995101265346
9087,2023-04-15,251,7,5,DE-South,Automotive,313,173,Hamburg,8086,2191,2023-04,7.411262520242193,0.4112625202421931
9088,2023-01-10,126,13,3,DE-West,Industrial,492,249,Munich,11882,6396,2023-01,13.135387422112586,0.13538742211258636
9089,2023-12-22,106,7,3,DE-West,Automotive,359,163,Munich,11882,2513,2023-12,7.225241056315328,0.22524105631532798
9090,2023-05-28,180,9,3,DE-North,Home,67,33,Munich,11882,603,2023-05,9.97001897251109,0.9700189725110899
9091,2023-12-31,110,1,2,DE-North,Home,218,200,Hamburg,11949,218,2023-12,0.8207519467729754,0.17924805322702464
9092,2023-12-30,228,13,2,DE-South,Automotive,371,124,Hamburg,11949,4823,2023-12,12.106225428622865,0.8937745713771346
9093,2023-05-20,121,19,3,DE-West,Industrial,244,258,Munich,11882,4636,2023-05,15.591111410400304,3.4088885895996963
9094,2023-07-09,107,1,8,DE-North,Automotive,212,76,Munich,10750,212,2023-07,1.1144893324748972,0.11448933247489723
9095,2023-04-04,131,19,3,DE-West,Industrial,207,189,Munich,11882,3933,2023-04,22.152900833014463,3.1529008330144634
9096,2023-08-17,23,18,1,DE-West,Automotive,421,42,Hamburg,12673,7578,2023-08,17.27640791762488,0.7235920823751201
9097,2023-03-04,145,5,8,DE-South,Industrial,416,186,Munich,10750,2080,2023-03,4.504155891798321,0.4958441082016787
9098,2023-12-06,154,3,4,DE-West,Home,66,239,Hamburg,6906,198,2023-12,2.4487005903754255,0.5512994096245745
9099,2023-01-25,107,2,6,DE-North,Automotive,212,76,Frankfurt,18503,424,2023-01,1.6054685422618664,0.3945314577381336
9100,2023-09-25,146,10,6,DE-South,Home,497,110,Frankfurt,18503,4970,2023-09,10.181148347842718,0.1811483478427185
9101,2023-10-08,252,6,1,DE-South,Electronics,102,269,Hamburg,12673,612,2023-10,5.600212610243371,0.39978738975662864
9102,2023-01-11,70,19,3,DE-South,Automotive,353,211,Munich,11882,6707,2023-01,22.52719615720047,3.5271961572004713
9103,2023-11-16,31,17,7,DE-North,Electronics,173,166,Berlin,13152,2941,2023-11,19.158672080758873,2.1586720807588726
9104,2023-07-20,93,19,2,DE-South,Automotive,153,119,Hamburg,11949,2907,2023-07,18.62689664546106,0.37310335453894083
9105,2023-05-06,137,13,2,DE-West,Electronics,313,155,Hamburg,11949,4069,2023-05,11.432858340735327,1.5671416592646725
9106,2023-11-02,163,17,3,DE-South,Industrial,282,77,Munich,11882,4794,2023-11,16.202915071574875,0.7970849284251251
9107,2023-07-09,81,18,4,DE-North,Home,180,287,Hamburg,6906,3240,2023-07,14.915742823627278,3.084257176372722
9108,2023-03-30,76,11,5,DE-North,Automotive,282,171,Hamburg,8086,3102,2023-03,11.539966737998837,0.5399667379988369
9109,2023-12-21,63,13,5,DE-South,Electronics,193,215,Hamburg,8086,2509,2023-12,14.898616361592506,1.8986163615925058
9110,2023-04-26,100,11,1,DE-West,Electronics,398,163,Hamburg,12673,4378,2023-04,10.71581887765608,0.2841811223439201
9111,2023-12-18,48,19,6,DE-North,Home,473,187,Frankfurt,18503,8987,2023-12,18.850712616661557,0.14928738333844294
9112,2023-06-26,74,10,4,DE-North,Automotive,209,55,Hamburg,6906,2090,2023-06,11.75139705845147,1.7513970584514702
9113,2023-01-14,192,3,5,DE-North,Home,391,183,Hamburg,8086,1173,2023-01,2.7714998095802095,0.22850019041979053
9114,2023-09-14,30,6,4,DE-South,Industrial,250,269,Hamburg,6906,1500,2023-09,5.044051920631933,0.955948079368067
9115,2023-07-28,157,7,2,DE-North,Home,207,167,Hamburg,11949,1449,2023-07,5.793119669950488,1.2068803300495121
9116,2023-10-08,266,5,2,DE-North,Automotive,357,94,Hamburg,11949,1785,2023-10,5.536427170554793,0.5364271705547932
9117,2023-11-24,256,9,7,DE-North,Home,152,287,Berlin,13152,1368,2023-11,7.986038167623357,1.0139618323766433
9118,2023-11-21,39,10,8,DE-South,Electronics,469,179,Munich,10750,4690,2023-11,11.995795269088752,1.9957952690887524
9119,2023-04-15,55,14,4,DE-North,Home,490,54,Hamburg,6906,6860,2023-04,16.59361431029606,2.5936143102960614
9120,2023-05-27,28,11,8,DE-North,Automotive,193,199,Munich,10750,2123,2023-05,12.556620071995185,1.5566200719951855
9121,2023-10-06,118,17,3,DE-South,Automotive,433,240,Munich,11882,7361,2023-10,17.026438117608624,0.026438117608623912
9122,2023-01-09,209,11,5,DE-South,Automotive,404,272,Hamburg,8086,4444,2023-01,11.034119622126571,0.03411962212657116
9123,2023-04-28,75,7,5,DE-West,Electronics,58,115,Hamburg,8086,406,2023-04,8.210026628441486,1.2100266284414865
9124,2023-04-04,65,11,2,DE-North,Home,161,94,Hamburg,11949,1771,2023-04,10.108232957217085,0.8917670427829147
9125,2023-05-24,100,13,7,DE-South,Electronics,398,163,Berlin,13152,5174,2023-05,12.930811747024201,0.069188252975799
9126,2023-10-16,46,19,8,DE-West,Industrial,357,287,Munich,10750,6783,2023-10,18.25969309650873,0.7403069034912697
9127,2023-01-14,156,6,7,DE-North,Automotive,269,77,Berlin,13152,1614,2023-01,5.66057738615436,0.33942261384564
9128,2023-09-14,240,2,6,DE-South,Industrial,363,104,Frankfurt,18503,726,2023-09,2.3134706493775283,0.31347064937752833
9129,2023-12-12,259,14,1,DE-South,Industrial,414,241,Hamburg,12673,5796,2023-12,15.256672428057257,1.2566724280572572
9130,2023-07-05,136,16,5,DE-North,Electronics,487,184,Hamburg,8086,7792,2023-07,18.84454741150708,2.8445474115070795
9131,2023-12-11,198,7,2,DE-North,Industrial,322,239,Hamburg,11949,2254,2023-12,5.801811958073949,1.198188041926051
9132,2023-07-26,187,1,7,DE-West,Automotive,223,243,Berlin,13152,223,2023-07,1.1309044497588199,0.13090444975881987
9133,2023-12-12,116,2,2,DE-North,Industrial,353,182,Hamburg,11949,706,2023-12,1.8624335208293878,0.13756647917061215
9134,2023-06-21,58,9,4,DE-North,Electronics,464,283,Hamburg,6906,4176,2023-06,9.327453618608246,0.32745361860824573
9135,2023-09-27,70,18,4,DE-North,Automotive,353,211,Hamburg,6906,6354,2023-09,19.466087746645695,1.4660877466456945
9136,2023-08-09,93,18,6,DE-South,Automotive,153,119,Frankfurt,18503,2754,2023-08,15.419205145987503,2.580794854012497
9137,2023-06-01,229,18,4,DE-West,Electronics,337,118,Hamburg,6906,6066,2023-06,19.788997422436886,1.7889974224368856
9138,2023-04-21,137,10,8,DE-West,Electronics,313,155,Munich,10750,3130,2023-04,9.362801549250603,0.6371984507493966
9139,2023-07-02,105,8,1,DE-West,Automotive,243,170,Hamburg,12673,1944,2023-07,7.2913701214175966,0.7086298785824034
9140,2023-12-05,17,8,7,DE-South,Industrial,172,223,Berlin,13152,1376,2023-12,7.908929870365059,0.09107012963494121
9141,2023-03-13,54,2,5,DE-North,Industrial,316,261,Hamburg,8086,632,2023-03,2.226350488476515,0.22635048847651484
9142,2023-10-10,112,18,1,DE-South,Home,117,205,Hamburg,12673,2106,2023-10,17.34500986016386,0.6549901398361406
9143,2023-03-15,172,11,7,DE-West,Electronics,165,271,Berlin,13152,1815,2023-03,11.198948820757476,0.19894882075747589
9144,2023-12-21,144,11,1,DE-North,Industrial,333,201,Hamburg,12673,3663,2023-12,9.849340030974739,1.150659969025261
9145,2023-08-03,85,19,4,DE-North,Home,169,236,Hamburg,6906,3211,2023-08,17.61602298967667,1.3839770103233313
9146,2023-11-24,12,11,6,DE-West,Home,296,239,Frankfurt,18503,3256,2023-11,12.942370227248407,1.9423702272484071
9147,2023-01-23,252,10,2,DE-North,Electronics,102,269,Hamburg,11949,1020,2023-01,11.676034329063917,1.676034329063917
9148,2023-03-09,216,8,3,DE-South,Electronics,362,24,Munich,11882,2896,2023-03,9.240303265448171,1.240303265448171
9149,2023-12-28,126,15,2,DE-West,Industrial,492,249,Hamburg,11949,7380,2023-12,14.33085614742256,0.6691438525774398
9150,2023-04-03,98,8,2,DE-South,Industrial,148,242,Hamburg,11949,1184,2023-04,6.4939097541616935,1.5060902458383065
9151,2023-11-17,28,19,2,DE-North,Automotive,193,199,Hamburg,11949,3667,2023-11,22.18477565587611,3.184775655876109
9152,2023-11-20,266,1,2,DE-West,Automotive,357,94,Hamburg,11949,357,2023-11,0.9603006318098593,0.03969936819014075
9153,2023-03-04,52,3,1,DE-North,Automotive,409,114,Hamburg,12673,1227,2023-03,3.3642877390696473,0.3642877390696473
9154,2023-08-12,143,12,4,DE-West,Industrial,146,294,Hamburg,6906,1752,2023-08,12.075249851888753,0.07524985188875277
9155,2023-08-13,132,16,4,DE-West,Electronics,87,141,Hamburg,6906,1392,2023-08,18.517711006929815,2.517711006929815
9156,2023-12-12,207,16,2,DE-West,Industrial,296,65,Hamburg,11949,4736,2023-12,13.548379593998085,2.451620406001915
9157,2023-12-03,62,17,3,DE-West,Home,301,124,Munich,11882,5117,2023-12,19.242442186008788,2.2424421860087875
9158,2023-04-13,132,16,5,DE-West,Electronics,87,141,Hamburg,8086,1392,2023-04,18.35140097292735,2.351400972927351
9159,2023-08-03,41,9,2,DE-North,Home,395,197,Hamburg,11949,3555,2023-08,8.244273551324966,0.7557264486750341
9160,2023-07-11,201,19,2,DE-West,Home,442,211,Hamburg,11949,8398,2023-07,19.951834775636968,0.9518347756369678
9161,2023-06-09,99,1,3,DE-South,Automotive,202,71,Munich,11882,202,2023-06,0.8220080992485417,0.17799190075145832
9162,2023-07-26,284,18,1,DE-West,Home,367,53,Hamburg,12673,6606,2023-07,16.65656839596333,1.3434316040366703
9163,2023-09-26,47,6,2,DE-South,Industrial,466,84,Hamburg,11949,2796,2023-09,5.694321245838397,0.30567875416160284
9164,2023-07-13,137,6,3,DE-North,Electronics,313,155,Munich,11882,1878,2023-07,5.02765656801321,0.9723434319867899
9165,2023-06-01,130,12,1,DE-West,Industrial,287,187,Hamburg,12673,3444,2023-06,11.679993371306418,0.3200066286935819
9166,2023-08-25,195,3,1,DE-West,Home,176,205,Hamburg,12673,528,2023-08,3.177521039512756,0.17752103951275622
9167,2023-03-29,117,11,6,DE-South,Electronics,453,234,Frankfurt,18503,4983,2023-03,11.656535133498519,0.6565351334985188
9168,2023-01-11,69,6,7,DE-West,Industrial,434,183,Berlin,13152,2604,2023-01,5.927886261384238,0.0721137386157622
9169,2023-07-06,28,14,7,DE-North,Automotive,193,199,Berlin,13152,2702,2023-07,11.891196443419691,2.108803556580309
9170,2023-08-02,14,18,6,DE-North,Home,488,66,Frankfurt,18503,8784,2023-08,14.96709577909839,3.03290422090161
9171,2023-01-15,46,16,6,DE-West,Industrial,357,287,Frankfurt,18503,5712,2023-01,18.06372722450925,2.0637272245092504
9172,2023-09-23,16,13,2,DE-South,Electronics,233,257,Hamburg,11949,3029,2023-09,13.309772642912947,0.3097726429129466
9173,2023-10-24,209,1,7,DE-North,Automotive,404,272,Berlin,13152,404,2023-10,1.099958915544756,0.099958915544756
9174,2023-03-14,158,6,1,DE-West,Automotive,95,20,Hamburg,12673,570,2023-03,4.879290912050662,1.1207090879493382
9175,2023-02-21,227,14,2,DE-South,Electronics,403,117,Hamburg,11949,5642,2023-02,13.672391143587973,0.3276088564120272
9176,2023-05-08,241,17,8,DE-South,Automotive,107,97,Munich,10750,1819,2023-05,19.745769808668477,2.745769808668477
9177,2023-01-28,58,13,8,DE-North,Electronics,464,283,Munich,10750,6032,2023-01,14.081991976959241,1.081991976959241
9178,2023-03-06,130,13,2,DE-West,Industrial,287,187,Hamburg,11949,3731,2023-03,14.385003083055315,1.3850030830553148
9179,2023-01-17,217,9,4,DE-North,Industrial,85,138,Hamburg,6906,765,2023-01,8.895917846344167,0.10408215365583295
9180,2023-12-17,14,6,5,DE-South,Home,488,66,Hamburg,8086,2928,2023-12,6.588061754301821,0.5880617543018207
9181,2023-05-18,243,6,5,DE-North,Industrial,354,70,Hamburg,8086,2124,2023-05,6.413195717332583,0.41319571733258265
9182,2023-11-15,145,5,4,DE-West,Industrial,416,186,Hamburg,6906,2080,2023-11,4.267419837456129,0.7325801625438713
9183,2023-08-17,103,14,7,DE-North,Automotive,415,44,Berlin,13152,5810,2023-08,11.710336492699058,2.2896635073009417
9184,2023-09-11,217,14,2,DE-South,Industrial,85,138,Hamburg,11949,1190,2023-09,12.18875216457982,1.8112478354201809
9185,2023-07-29,64,4,3,DE-North,Electronics,395,133,Munich,11882,1580,2023-07,3.327241721422229,0.672758278577771
9186,2023-10-21,158,2,1,DE-South,Automotive,95,20,Hamburg,12673,190,2023-10,2.0623672654651313,0.06236726546513127
9187,2023-08-19,162,2,4,DE-South,Electronics,429,153,Hamburg,6906,858,2023-08,2.372178344212499,0.37217834421249885
9188,2023-08-29,18,17,6,DE-South,Industrial,450,237,Frankfurt,18503,7650,2023-08,18.85992134295762,1.8599213429576196
9189,2023-03-11,216,10,4,DE-North,Electronics,362,24,Hamburg,6906,3620,2023-03,10.981032186188141,0.9810321861881413
9190,2023-04-14,49,14,4,DE-West,Automotive,177,62,Hamburg,6906,2478,2023-04,15.848434132671517,1.8484341326715175
9191,2023-07-23,56,19,7,DE-South,Industrial,483,234,Berlin,13152,9177,2023-07,22.0490514833311,3.0490514833311018
9192,2023-02-22,58,17,7,DE-North,Electronics,464,283,Berlin,13152,7888,2023-02,15.667211134647431,1.332788865352569
9193,2023-11-26,155,11,4,DE-South,Electronics,221,145,Hamburg,6906,2431,2023-11,9.196887507276621,1.803112492723379
9194,2023-02-23,55,7,5,DE-North,Home,490,54,Hamburg,8086,3430,2023-02,7.70377502233875,0.7037750223387498
9195,2023-10-03,19,9,2,DE-South,Industrial,304,58,Hamburg,11949,2736,2023-10,8.73660452188464,0.2633954781153598
9196,2023-12-01,151,14,4,DE-North,Home,84,192,Hamburg,6906,1176,2023-12,16.494104213617177,2.4941042136171774
9197,2023-01-31,108,4,4,DE-South,Industrial,257,58,Hamburg,6906,1028,2023-01,4.6935338786186005,0.6935338786186005
9198,2023-05-15,47,14,8,DE-South,Industrial,466,84,Munich,10750,6524,2023-05,16.654890911393952,2.6548909113939523
9199,2023-02-27,207,17,4,DE-South,Industrial,296,65,Hamburg,6906,5032,2023-02,18.868937082638983,1.8689370826389826
9200,2023-04-15,128,19,3,DE-West,Electronics,424,193,Munich,11882,8056,2023-04,19.857807725395876,0.857807725395876
9201,2023-09-23,185,17,3,DE-North,Electronics,372,163,Munich,11882,6324,2023-09,18.815254249790325,1.8152542497903248
9202,2023-01-10,58,14,1,DE-West,Electronics,464,283,Hamburg,12673,6496,2023-01,12.741359048602217,1.2586409513977834
9203,2023-09-10,143,13,2,DE-North,Industrial,146,294,Hamburg,11949,1898,2023-09,10.411438150176348,2.588561849823652
9204,2023-10-22,97,14,4,DE-South,Automotive,161,225,Hamburg,6906,2254,2023-10,13.781582803566145,0.2184171964338546
9205,2023-06-05,47,16,1,DE-North,Industrial,466,84,Hamburg,12673,7456,2023-06,16.89405305725537,0.8940530572553698
9206,2023-06-07,191,15,7,DE-North,Home,480,141,Berlin,13152,7200,2023-06,17.033539391223304,2.0335393912233037
9207,2023-02-06,140,19,6,DE-South,Electronics,275,151,Frankfurt,18503,5225,2023-02,15.585932422422257,3.414067577577743
9208,2023-04-29,103,11,1,DE-South,Automotive,415,44,Hamburg,12673,4565,2023-04,9.001231162020272,1.9987688379797284
9209,2023-03-08,231,12,6,DE-South,Automotive,496,216,Frankfurt,18503,5952,2023-03,14.096230418082335,2.0962304180823352
9210,2023-08-30,49,11,6,DE-North,Automotive,177,62,Frankfurt,18503,1947,2023-08,9.685724595727978,1.3142754042720224
9211,2023-10-26,112,5,2,DE-South,Home,117,205,Hamburg,11949,585,2023-10,5.3765405005192335,0.3765405005192335
9212,2023-08-01,87,8,3,DE-South,Automotive,457,81,Munich,11882,3656,2023-08,6.870122562287479,1.129877437712521
9213,2023-11-04,282,6,8,DE-North,Industrial,278,292,Munich,10750,1668,2023-11,6.962784516542716,0.9627845165427162
9214,2023-04-11,252,16,2,DE-West,Electronics,102,269,Hamburg,11949,1632,2023-04,17.587379600914154,1.5873796009141543
9215,2023-02-25,74,12,1,DE-North,Automotive,209,55,Hamburg,12673,2508,2023-02,9.861409302363686,2.138590697636314
9216,2023-11-28,47,6,6,DE-North,Industrial,466,84,Frankfurt,18503,2796,2023-11,5.453285685378736,0.5467143146212639
9217,2023-11-20,76,13,2,DE-North,Automotive,282,171,Hamburg,11949,3666,2023-11,15.442978000476973,2.442978000476973
9218,2023-08-27,96,7,3,DE-South,Automotive,276,284,Munich,11882,1932,2023-08,7.969450455240265,0.9694504552402652
9219,2023-08-19,31,8,1,DE-North,Electronics,173,166,Hamburg,12673,1384,2023-08,6.552517912427674,1.4474820875723262
9220,2023-12-28,22,12,2,DE-West,Electronics,374,241,Hamburg,11949,4488,2023-12,11.075063002995844,0.9249369970041563
9221,2023-04-02,17,2,7,DE-North,Industrial,172,223,Berlin,13152,344,2023-04,1.8631404646801386,0.1368595353198614
9222,2023-10-06,212,9,7,DE-North,Home,457,216,Berlin,13152,4113,2023-10,8.92700784425333,0.07299215574666995
9223,2023-04-19,148,13,4,DE-South,Home,353,38,Hamburg,6906,4589,2023-04,11.834722729866085,1.165277270133915
9224,2023-11-13,235,17,4,DE-South,Industrial,235,72,Hamburg,6906,3995,2023-11,19.239770978180612,2.239770978180612
9225,2023-06-17,87,13,8,DE-West,Automotive,457,81,Munich,10750,5941,2023-06,12.848272993037186,0.1517270069628136
9226,2023-10-27,38,16,2,DE-North,Electronics,492,277,Hamburg,11949,7872,2023-10,12.88032214770683,3.1196778522931705
9227,2023-08-06,53,1,2,DE-North,Home,178,272,Hamburg,11949,178,2023-08,0.9558087247772002,0.04419127522279975
9228,2023-08-10,28,7,6,DE-North,Automotive,193,199,Frankfurt,18503,1351,2023-08,7.26030736294745,0.26030736294744994
9229,2023-06-10,77,13,7,DE-North,Industrial,148,170,Berlin,13152,1924,2023-06,13.82811457102924,0.8281145710292392
9230,2023-01-16,200,14,6,DE-North,Home,466,247,Frankfurt,18503,6524,2023-01,11.739528658523666,2.260471341476334
9231,2023-10-05,173,17,3,DE-North,Home,240,248,Munich,11882,4080,2023-10,16.981656520299556,0.018343479700444476
9232,2023-02-26,274,16,1,DE-South,Industrial,194,49,Hamburg,12673,3104,2023-02,15.554374642693691,0.4456253573063087
9233,2023-03-03,50,15,2,DE-West,Automotive,88,63,Hamburg,11949,1320,2023-03,13.055858269179481,1.9441417308205189
9234,2023-12-29,177,17,1,DE-North,Home,305,39,Hamburg,12673,5185,2023-12,14.82548954351883,2.174510456481171
9235,2023-11-23,227,2,4,DE-North,Electronics,403,117,Hamburg,6906,806,2023-11,2.378437108838256,0.3784371088382561
9236,2023-08-30,127,12,1,DE-South,Automotive,420,26,Hamburg,12673,5040,2023-08,11.584874534854903,0.4151254651450973
9237,2023-03-31,21,3,5,DE-North,Automotive,329,273,Hamburg,8086,987,2023-03,3.1683472742414236,0.1683472742414236
9238,2023-03-13,199,9,7,DE-South,Electronics,153,60,Berlin,13152,1377,2023-03,7.9423777652920124,1.0576222347079876
9239,2023-11-22,189,6,3,DE-West,Home,163,175,Munich,11882,978,2023-11,7.095531052461491,1.0955310524614914
9240,2023-01-30,152,6,7,DE-North,Home,241,160,Berlin,13152,1446,2023-01,7.072253586174151,1.072253586174151
9241,2023-12-25,160,7,3,DE-West,Industrial,55,210,Munich,11882,385,2023-12,7.82179598272808,0.8217959827280801
9242,2023-10-15,96,8,8,DE-North,Automotive,276,284,Munich,10750,2208,2023-10,7.7957181812068805,0.20428181879311946
9243,2023-03-27,75,3,1,DE-West,Electronics,58,115,Hamburg,12673,174,2023-03,2.8982442360166836,0.10175576398331643
9244,2023-08-22,82,15,8,DE-West,Industrial,453,202,Munich,10750,6795,2023-08,17.338779888939698,2.3387798889396976
9245,2023-08-23,128,6,8,DE-North,Electronics,424,193,Munich,10750,2544,2023-08,6.884906000636515,0.8849060006365148
9246,2023-11-09,133,11,3,DE-West,Electronics,279,213,Munich,11882,3069,2023-11,12.868163510875847,1.8681635108758474
9247,2023-12-31,139,3,1,DE-South,Home,76,236,Hamburg,12673,228,2023-12,2.727828658602154,0.27217134139784616
9248,2023-09-22,246,16,1,DE-South,Automotive,375,279,Hamburg,12673,6000,2023-09,17.037860606567094,1.0378606065670937
9249,2023-10-14,291,6,4,DE-West,Electronics,171,259,Hamburg,6906,1026,2023-10,6.412213840930837,0.41221384093083735
