shipment_id,order_id,supplier_id,ship_date,expected_delivery_date,delivery_date
9915,9915,26,2023-12-13,2023-12-16,2023-12-20
9916,9916,8,2023-06-10,2023-06-12,2023-06-14
9917,9917,7,2023-02-09,2023-02-17,2023-02-16
9918,9918,29,2023-06-02,2023-06-07,2023-06-07
9919,9919,17,2023-11-06,2023-11-08,2023-11-10
9920,9920,16,2023-01-31,2023-02-02,2023-02-02
9921,9921,22,2023-05-25,2023-05-30,2023-05-30
9922,9922,17,2023-03-19,2023-03-26,2023-03-28
9923,9923,13,2023-05-27,2023-06-03,2023-06-06
9924,9924,4,2023-08-19,2023-08-24,2023-08-24
9925,9925,10,2023-03-09,2023-03-12,2023-03-15
9926,9926,16,2023-12-15,2023-12-18,2023-12-16
9927,9927,19,2023-12-13,2023-12-19,2023-12-18
9928,9928,7,2023-09-28,2023-10-06,2023-10-06
9929,9929,18,2023-11-25,2023-12-03,2023-12-03
9930,9930,13,2023-07-04,2023-07-07,2023-07-05
9931,9931,28,2023-09-20,2023-09-27,2023-09-28
9932,9932,4,2023-09-27,2023-10-02,2023-10-06
9933,9933,21,2023-06-22,2023-06-25,2023-06-25
9934,9934,18,2023-09-18,2023-09-23,2023-09-25
9935,9935,16,2023-08-18,2023-08-26,2023-08-29
9936,9936,25,2023-02-04,2023-02-10,2023-02-13
9937,9937,18,2023-08-03,2023-08-08,2023-08-09
9938,9938,16,2023-02-20,2023-02-26,2023-03-01
9939,9939,22,2023-07-31,2023-08-08,2023-08-11
9940,9940,28,2023-01-30,2023-02-05,2023-02-09
9941,9941,24,2023-02-12,2023-02-20,2023-02-23
9942,9942,28,2023-12-14,2023-12-20,2023-12-21
9943,9943,23,2023-04-13,2023-04-15,2023-04-13
9944,9944,30,2023-06-24,2023-07-01,2023-07-03
9945,9945,22,2023-01-18,2023-01-26,2023-01-29
9946,9946,24,2023-02-26,2023-03-07,2023-03-08
9947,9947,21,2023-08-16,2023-08-20,2023-08-20
9948,9948,26,2023-02-16,2023-02-23,2023-02-21
9949,9949,9,2023-03-11,2023-03-16,2023-03-14
9950,9950,2,2023-07-18,2023-07-25,2023-07-29
9951,9951,6,2023-05-23,2023-05-31,2023-05-29
9952,9952,28,2023-11-23,2023-12-01,2023-12-04
9953,9953,26,2023-01-27,2023-01-30,2023-01-29
9954,9954,28,2023-04-06,2023-04-15,2023-04-16
9955,9955,28,2023-08-31,2023-09-04,2023-09-07
9956,9956,27,2023-08-29,2023-09-05,2023-09-09
9957,9957,23,2023-02-26,2023-03-02,2023-03-04
9958,9958,25,2023-05-19,2023-05-26,2023-05-28
9959,9959,21,2023-12-02,2023-12-10,2023-12-14
9960,9960,6,2023-10-03,2023-10-11,2023-10-10
9961,9961,25,2023-02-12,2023-02-14,2023-02-17
9962,9962,26,2023-04-11,2023-04-16,2023-04-16
9963,9963,6,2023-07-06,2023-07-14,2023-07-15
9964,9964,14,2023-05-10,2023-05-15,2023-05-13
9965,9965,11,2023-08-18,2023-08-21,2023-08-20
9966,9966,28,2023-11-17,2023-11-19,2023-11-18
9967,9967,17,2023-03-31,2023-04-07,2023-04-08
9968,9968,4,2023-09-14,2023-09-23,2023-09-25
9969,9969,4,2023-07-29,2023-08-05,2023-08-08
9970,9970,19,2023-08-04,2023-08-11,2023-08-12
9971,9971,30,2023-04-12,2023-04-19,2023-04-21
9972,9972,24,2023-02-20,2023-03-01,2023-03-02
9973,9973,22,2023-07-21,2023-07-25,2023-07-27
9974,9974,23,2023-09-17,2023-09-24,2023-09-27
9975,9975,16,2023-07-01,2023-07-06,2023-07-05
9976,9976,25,2023-09-04,2023-09-06,2023-09-08
9977,9977,8,2023-05-07,2023-05-13,2023-05-14
9978,9978,19,2023-12-12,2023-12-17,2023-12-21
9979,9979,20,2023-06-22,2023-06-29,2023-06-29
9980,9980,1,2023-11-30,2023-12-04,2023-12-05
9981,9981,30,2023-05-19,2023-05-25,2023-05-24
9982,9982,4,2023-03-03,2023-03-11,2023-03-13
9983,9983,12,2023-07-14,2023-07-23,2023-07-25
9984,9984,25,2023-09-29,2023-10-05,2023-10-07
9985,9985,21,2023-09-20,2023-09-27,2023-10-01
9986,9986,19,2023-04-09,2023-04-15,2023-04-14
9987,9987,2,2023-05-09,2023-05-16,2023-05-19
9988,9988,6,2023-02-14,2023-02-18,2023-02-22
9989,9989,20,2023-09-15,2023-09-17,2023-09-18
9990,9990,22,2023-01-10,2023-01-15,2023-01-17
9991,9991,3,2023-08-06,2023-08-08,2023-08-12
9992,9992,3,2023-03-12,2023-03-19,2023-03-19
9993,9993,1,2023-03-14,2023-03-18,2023-03-21
9994,9994,9,2023-03-26,2023-04-04,2023-04-04
9995,9995,7,2023-02-01,2023-02-04,2023-02-02
9996,9996,9,2023-03-15,2023-03-22,2023-03-22
9997,9997,27,2023-09-23,2023-09-28,2023-09-26
9998,9998,1,2023-04-02,2023-04-07,2023-04-11
9999,9999,8,2023-07-30,2023-08-07,2023-08-09
10000,10000,18,2023-08-05,2023-08-12,2023-08-11
10001,10001,3,2023-11-22,2023-11-25,2023-11-24
10002,10002,17,2023-09-25,2023-10-03,2023-10-07
10003,10003,7,2023-10-21,2023-10-27,2023-10-26
10004,10004,28,2023-07-28,2023-08-02,2023-08-06
10005,10005,11,2023-11-30,2023-12-08,2023-12-10
10006,10006,5,2023-03-21,2023-03-26,2023-03-28
10007,10007,13,2023-10-17,2023-10-25,2023-10-26
10008,10008,11,2023-02-18,2023-02-26,2023-03-01
10009,10009,3,2023-04-24,2023-05-01,2023-05-01
10010,10010,13,2023-07-23,2023-07-28,2023-07-30
10011,10011,20,2023-08-01,2023-08-05,2023-08-05
10012,10012,28,2023-06-04,2023-06-07,2023-06-06
10013,10013,28,2023-01-11,2023-01-19,2023-01-19
10014,10014,26,2023-12-22,2023-12-27,2023-12-28
10015,10015,6,2023-06-07,2023-06-15,2023-06-14
10016,10016,22,2023-09-22,2023-09-29,2023-09-29
10017,10017,15,2023-03-21,2023-03-24,2023-03-25
10018,10018,2,2023-09-18,2023-09-24,2023-09-27
10019,10019,23,2023-05-14,2023-05-19,2023-05-19
10020,10020,28,2023-03-11,2023-03-13,2023-03-17
10021,10021,29,2023-08-17,2023-08-24,2023-08-25
10022,10022,2,2023-06-14,2023-06-16,2023-06-16
10023,10023,25,2023-01-18,2023-01-27,2023-01-26
10024,10024,14,2023-08-21,2023-08-28,2023-09-01
10025,10025,2,2023-07-17,2023-07-19,2023-07-18
10026,10026,5,2023-12-16,2023-12-18,2023-12-16
10027,10027,16,2023-02-02,2023-02-09,2023-02-10
10028,10028,8,2023-12-26,2023-12-30,2024-01-03
10029,10029,8,2023-12-07,2023-12-14,2023-12-14
10030,10030,29,2023-11-30,2023-12-06,2023-12-09
10031,10031,11,2023-11-15,2023-11-20,2023-11-20
10032,10032,13,2023-10-24,2023-10-30,2023-10-30
10033,10033,15,2023-11-28,2023-12-05,2023-12-07
10034,10034,4,2023-08-11,2023-08-13,2023-08-14
10035,10035,23,2023-05-28,2023-06-04,2023-06-04
10036,10036,8,2023-09-20,2023-09-26,2023-09-30
10037,10037,16,2023-10-20,2023-10-26,2023-10-24
10038,10038,16,2023-10-27,2023-10-31,2023-10-30
10039,10039,24,2023-05-25,2023-06-01,2023-06-03
10040,10040,21,2023-08-27,2023-09-04,2023-09-06
10041,10041,10,2023-04-29,2023-05-07,2023-05-11
10042,10042,2,2024-01-02,2024-01-04,2024-01-08
10043,10043,18,2023-04-02,2023-04-05,2023-04-04
10044,10044,21,2023-07-30,2023-08-08,2023-08-11
10045,10045,16,2023-06-16,2023-06-22,2023-06-25
10046,10046,4,2023-03-26,2023-04-02,2023-04-04
10047,10047,30,2023-03-19,2023-03-27,2023-03-25
10048,10048,20,2023-06-13,2023-06-19,2023-06-17
10049,10049,19,2023-01-09,2023-01-18,2023-01-17
10050,10050,25,2023-03-20,2023-03-22,2023-03-23
10051,10051,8,2023-04-02,2023-04-10,2023-04-13
10052,10052,20,2023-03-30,2023-04-03,2023-04-07
10053,10053,23,2023-09-30,2023-10-07,2023-10-09
10054,10054,8,2023-04-16,2023-04-21,2023-04-21
10055,10055,14,2023-12-06,2023-12-08,2023-12-11
10056,10056,16,2023-06-27,2023-07-05,2023-07-05
10057,10057,6,2023-02-27,2023-03-06,2023-03-04
10058,10058,18,2023-08-03,2023-08-12,2023-08-13
10059,10059,8,2023-04-07,2023-04-12,2023-04-13
10060,10060,19,2023-08-14,2023-08-17,2023-08-20
10061,10061,30,2023-01-10,2023-01-18,2023-01-20
10062,10062,4,2023-02-26,2023-03-03,2023-03-06
10063,10063,4,2023-03-22,2023-03-28,2023-03-30
10064,10064,7,2023-07-29,2023-08-02,2023-08-06
10065,10065,8,2023-11-13,2023-11-21,2023-11-20
10066,10066,9,2023-10-30,2023-11-06,2023-11-04
10067,10067,1,2023-11-10,2023-11-19,2023-11-18
10068,10068,17,2023-11-29,2023-12-06,2023-12-05
10069,10069,28,2023-04-25,2023-05-04,2023-05-05
10070,10070,30,2023-12-19,2023-12-22,2023-12-24
10071,10071,7,2023-06-17,2023-06-21,2023-06-21
10072,10072,20,2023-10-08,2023-10-15,2023-10-14
10073,10073,10,2023-01-29,2023-02-06,2023-02-04
10074,10074,24,2023-03-15,2023-03-19,2023-03-18
10075,10075,21,2023-08-08,2023-08-15,2023-08-15
10076,10076,1,2024-01-03,2024-01-08,2024-01-08
10077,10077,18,2023-07-11,2023-07-19,2023-07-17
10078,10078,26,2023-12-02,2023-12-09,2023-12-13
10079,10079,14,2023-11-06,2023-11-10,2023-11-13
10080,10080,19,2023-05-06,2023-05-14,2023-05-14
10081,10081,18,2023-01-20,2023-01-23,2023-01-27
10082,10082,25,2023-09-16,2023-09-24,2023-09-24
10083,10083,13,2023-10-25,2023-10-29,2023-11-01
10084,10084,7,2023-01-26,2023-01-29,2023-01-29
10085,10085,2,2023-02-11,2023-02-17,2023-02-16
10086,10086,7,2023-02-10,2023-02-17,2023-02-15
10087,10087,28,2023-02-19,2023-02-28,2023-02-27
10088,10088,28,2023-07-06,2023-07-12,2023-07-15
10089,10089,10,2023-03-18,2023-03-26,2023-03-24
10090,10090,17,2023-08-01,2023-08-06,2023-08-06
10091,10091,30,2023-07-06,2023-07-08,2023-07-08
10092,10092,30,2023-04-21,2023-04-28,2023-04-30
10093,10093,21,2023-07-09,2023-07-17,2023-07-21
10094,10094,5,2023-09-22,2023-09-28,2023-09-28
10095,10095,9,2023-03-31,2023-04-07,2023-04-05
10096,10096,4,2023-11-24,2023-11-26,2023-11-30
10097,10097,20,2023-11-30,2023-12-03,2023-12-04
10098,10098,22,2023-05-21,2023-05-30,2023-05-28
10099,10099,15,2023-12-14,2023-12-23,2023-12-27
10100,10100,14,2023-12-04,2023-12-12,2023-12-12
10101,10101,27,2023-04-06,2023-04-13,2023-04-13
10102,10102,18,2023-11-25,2023-11-27,2023-11-28
10103,10103,30,2023-09-06,2023-09-10,2023-09-10
10104,10104,10,2023-04-02,2023-04-10,2023-04-12
10105,10105,16,2023-03-03,2023-03-06,2023-03-07
10106,10106,22,2023-01-30,2023-02-08,2023-02-07
10107,10107,23,2023-03-17,2023-03-21,2023-03-24
10108,10108,20,2023-09-29,2023-10-01,2023-10-03
10109,10109,10,2023-01-27,2023-01-31,2023-01-29
10110,10110,9,2023-04-23,2023-04-26,2023-04-30
10111,10111,16,2023-10-31,2023-11-09,2023-11-13
10112,10112,5,2023-02-27,2023-03-06,2023-03-09
10113,10113,30,2023-08-14,2023-08-18,2023-08-21
10114,10114,19,2023-05-02,2023-05-04,2023-05-06
10115,10115,25,2023-06-30,2023-07-04,2023-07-06
10116,10116,1,2023-10-16,2023-10-20,2023-10-24
10117,10117,24,2023-10-09,2023-10-14,2023-10-14
10118,10118,1,2023-07-12,2023-07-15,2023-07-19
10119,10119,26,2023-03-11,2023-03-16,2023-03-15
10120,10120,24,2023-10-29,2023-11-06,2023-11-07
10121,10121,5,2023-09-10,2023-09-12,2023-09-15
10122,10122,7,2023-03-20,2023-03-26,2023-03-28
10123,10123,24,2023-05-21,2023-05-30,2023-06-02
10124,10124,15,2023-06-17,2023-06-19,2023-06-19
10125,10125,11,2023-08-23,2023-08-25,2023-08-27
10126,10126,12,2023-09-14,2023-09-16,2023-09-15
10127,10127,17,2023-10-24,2023-11-01,2023-11-02
10128,10128,17,2023-06-21,2023-06-23,2023-06-23
10129,10129,23,2023-11-15,2023-11-20,2023-11-22
10130,10130,17,2023-06-26,2023-06-28,2023-06-27
10131,10131,4,2023-12-12,2023-12-16,2023-12-14
10132,10132,22,2023-01-20,2023-01-28,2023-01-26
10133,10133,2,2023-03-12,2023-03-14,2023-03-13
10134,10134,10,2023-12-05,2023-12-14,2023-12-18
10135,10135,5,2023-04-27,2023-05-03,2023-05-06
10136,10136,10,2023-03-24,2023-03-27,2023-03-28
10137,10137,10,2023-01-19,2023-01-24,2023-01-28
10138,10138,27,2023-06-28,2023-07-07,2023-07-09
10139,10139,11,2023-09-29,2023-10-04,2023-10-08
10140,10140,10,2023-05-03,2023-05-08,2023-05-12
10141,10141,11,2023-10-27,2023-11-01,2023-11-03
10142,10142,6,2023-07-11,2023-07-13,2023-07-12
10143,10143,21,2023-02-27,2023-03-05,2023-03-07
10144,10144,10,2023-07-22,2023-07-31,2023-08-04
10145,10145,8,2023-01-18,2023-01-27,2023-01-28
10146,10146,11,2023-10-17,2023-10-24,2023-10-23
10147,10147,20,2023-02-25,2023-03-05,2023-03-08
10148,10148,24,2023-09-30,2023-10-08,2023-10-06
10149,10149,27,2023-11-01,2023-11-10,2023-11-08
10150,10150,19,2023-03-29,2023-04-07,2023-04-07
10151,10151,7,2023-11-16,2023-11-24,2023-11-27
10152,10152,28,2023-01-31,2023-02-02,2023-02-05
10153,10153,21,2023-01-25,2023-01-28,2023-01-26
10154,10154,12,2023-11-21,2023-11-24,2023-11-26
10155,10155,21,2023-10-15,2023-10-24,2023-10-25
10156,10156,6,2023-02-21,2023-02-23,2023-02-27
10157,10157,12,2023-01-06,2023-01-08,2023-01-09
10158,10158,5,2023-09-10,2023-09-12,2023-09-12
10159,10159,13,2023-06-14,2023-06-20,2023-06-23
10160,10160,17,2023-07-24,2023-07-29,2023-07-31
10161,10161,9,2023-04-14,2023-04-22,2023-04-26
10162,10162,27,2023-03-14,2023-03-23,2023-03-26
10163,10163,20,2023-06-16,2023-06-19,2023-06-23
10164,10164,21,2023-06-23,2023-06-26,2023-06-25
10165,10165,17,2023-05-22,2023-05-27,2023-05-27
10166,10166,19,2023-05-20,2023-05-27,2023-05-29
10167,10167,19,2023-03-11,2023-03-19,2023-03-18
10168,10168,8,2023-07-21,2023-07-29,2023-07-27
10169,10169,27,2023-11-27,2023-12-02,2023-11-30
10170,10170,8,2023-08-17,2023-08-20,2023-08-19
10171,10171,25,2023-10-12,2023-10-20,2023-10-24
10172,10172,30,2023-06-23,2023-07-01,2023-07-01
10173,10173,26,2023-11-13,2023-11-16,2023-11-15
10174,10174,15,2023-02-11,2023-02-17,2023-02-20
10175,10175,7,2023-01-11,2023-01-14,2023-01-16
10176,10176,6,2023-06-26,2023-07-05,2023-07-08
10177,10177,30,2023-06-01,2023-06-03,2023-06-06
10178,10178,16,2023-08-03,2023-08-12,2023-08-11
10179,10179,8,2023-11-02,2023-11-10,2023-11-12
10180,10180,3,2023-03-29,2023-03-31,2023-04-02
10181,10181,10,2023-09-11,2023-09-20,2023-09-18
10182,10182,26,2023-01-25,2023-01-30,2023-02-01
10183,10183,10,2023-09-17,2023-09-22,2023-09-23
10184,10184,24,2023-02-03,2023-02-05,2023-02-08
10185,10185,19,2023-09-19,2023-09-24,2023-09-22
10186,10186,29,2023-08-25,2023-08-27,2023-08-30
10187,10187,2,2023-01-07,2023-01-13,2023-01-11
10188,10188,9,2023-12-17,2023-12-22,2023-12-21
10189,10189,1,2023-11-08,2023-11-12,2023-11-16
10190,10190,10,2023-08-19,2023-08-26,2023-08-28
10191,10191,26,2023-10-13,2023-10-16,2023-10-19
10192,10192,18,2023-03-14,2023-03-16,2023-03-15
10193,10193,23,2023-11-10,2023-11-19,2023-11-21
10194,10194,1,2024-01-03,2024-01-10,2024-01-08
10195,10195,12,2023-09-14,2023-09-17,2023-09-18
10196,10196,5,2023-05-27,2023-06-05,2023-06-08
10197,10197,28,2023-01-27,2023-01-30,2023-02-03
10198,10198,25,2023-08-25,2023-08-30,2023-08-28
10199,10199,25,2023-12-01,2023-12-04,2023-12-04
10200,10200,11,2023-06-27,2023-07-01,2023-06-30
10201,10201,20,2023-11-30,2023-12-05,2023-12-06
10202,10202,26,2023-11-23,2023-11-30,2023-11-29
10203,10203,14,2023-12-27,2023-12-29,2024-01-02
10204,10204,15,2023-06-09,2023-06-18,2023-06-20
10205,10205,2,2023-12-15,2023-12-18,2023-12-17
10206,10206,25,2023-12-17,2023-12-25,2023-12-23
10207,10207,27,2023-10-16,2023-10-19,2023-10-17
10208,10208,4,2023-01-19,2023-01-25,2023-01-29
10209,10209,19,2023-02-14,2023-02-23,2023-02-22
10210,10210,13,2023-06-06,2023-06-14,2023-06-16
10211,10211,19,2023-12-24,2023-12-31,2024-01-02
10212,10212,13,2023-08-20,2023-08-22,2023-08-23
10213,10213,23,2023-11-13,2023-11-19,2023-11-17
10214,10214,12,2023-08-15,2023-08-17,2023-08-16
10215,10215,2,2023-08-09,2023-08-12,2023-08-13
10216,10216,5,2023-02-27,2023-03-07,2023-03-07
10217,10217,18,2023-02-01,2023-02-04,2023-02-05
10218,10218,23,2023-12-26,2023-12-30,2024-01-03
10219,10219,23,2023-03-04,2023-03-09,2023-03-12
10220,10220,19,2023-12-21,2023-12-25,2023-12-29
10221,10221,3,2023-08-27,2023-08-29,2023-08-29
10222,10222,24,2023-04-21,2023-04-23,2023-04-27
10223,10223,23,2023-07-12,2023-07-14,2023-07-18
10224,10224,4,2023-01-21,2023-01-28,2023-01-28
10225,10225,18,2023-08-15,2023-08-24,2023-08-25
10226,10226,12,2023-06-17,2023-06-25,2023-06-23
10227,10227,29,2023-03-15,2023-03-17,2023-03-18
10228,10228,3,2024-01-01,2024-01-06,2024-01-07
10229,10229,27,2023-02-26,2023-03-07,2023-03-10
10230,10230,11,2023-09-06,2023-09-09,2023-09-07
10231,10231,14,2023-12-18,2023-12-22,2023-12-20
10232,10232,27,2023-03-21,2023-03-30,2023-04-02
10233,10233,3,2023-02-05,2023-02-13,2023-02-11
10234,10234,5,2023-09-25,2023-09-28,2023-10-02
10235,10235,29,2023-11-17,2023-11-25,2023-11-23
10236,10236,7,2023-10-28,2023-11-04,2023-11-07
10237,10237,20,2023-05-04,2023-05-10,2023-05-08
10238,10238,17,2023-11-24,2023-11-28,2023-12-02
10239,10239,19,2023-01-28,2023-02-04,2023-02-07
10240,10240,3,2023-06-10,2023-06-19,2023-06-17
10241,10241,1,2023-03-28,2023-03-30,2023-03-31
10242,10242,8,2023-04-28,2023-05-07,2023-05-11
10243,10243,20,2023-08-14,2023-08-16,2023-08-19
10244,10244,5,2023-06-18,2023-06-24,2023-06-23
10245,10245,3,2023-07-11,2023-07-15,2023-07-19
10246,10246,20,2023-06-25,2023-06-30,2023-06-29
10247,10247,17,2023-01-05,2023-01-10,2023-01-09
10248,10248,13,2023-08-21,2023-08-23,2023-08-24
10249,10249,13,2023-03-28,2023-03-30,2023-03-28
10250,10250,4,2023-03-05,2023-03-07,2023-03-07
10251,10251,18,2023-11-17,2023-11-24,2023-11-22
10252,10252,26,2023-07-27,2023-08-04,2023-08-06
10253,10253,30,2023-04-18,2023-04-24,2023-04-22
10254,10254,6,2023-11-18,2023-11-26,2023-11-30
10255,10255,2,2023-10-21,2023-10-27,2023-10-30
10256,10256,15,2023-09-10,2023-09-13,2023-09-17
10257,10257,25,2023-01-14,2023-01-20,2023-01-23
10258,10258,2,2023-06-16,2023-06-20,2023-06-24
10259,10259,20,2023-02-14,2023-02-20,2023-02-19
10260,10260,29,2023-04-22,2023-04-26,2023-04-24
10261,10261,20,2023-07-25,2023-07-30,2023-07-28
10262,10262,16,2023-09-16,2023-09-24,2023-09-27
10263,10263,28,2023-11-05,2023-11-08,2023-11-10
10264,10264,11,2023-05-25,2023-05-31,2023-06-04
10265,10265,17,2023-05-30,2023-06-04,2023-06-04
10266,10266,29,2023-10-30,2023-11-03,2023-11-03
10267,10267,27,2023-06-14,2023-06-23,2023-06-22
10268,10268,23,2023-06-21,2023-06-24,2023-06-27
10269,10269,1,2023-10-26,2023-11-04,2023-11-04
10270,10270,13,2023-08-23,2023-08-28,2023-08-27
10271,10271,8,2023-10-01,2023-10-05,2023-10-06
10272,10272,3,2023-03-02,2023-03-05,2023-03-09
10273,10273,14,2023-10-25,2023-10-27,2023-10-29
10274,10274,24,2023-08-25,2023-08-31,2023-08-29
10275,10275,24,2023-06-17,2023-06-19,2023-06-21
10276,10276,26,2023-07-16,2023-07-18,2023-07-18
10277,10277,28,2023-08-26,2023-08-28,2023-08-31
10278,10278,14,2023-07-06,2023-07-11,2023-07-15
10279,10279,26,2023-11-30,2023-12-02,2023-12-06
10280,10280,21,2023-08-24,2023-09-02,2023-09-06
10281,10281,30,2023-12-31,2024-01-08,2024-01-06
10282,10282,14,2023-04-20,2023-04-28,2023-04-30
10283,10283,19,2023-08-12,2023-08-19,2023-08-21
10284,10284,11,2023-03-23,2023-03-25,2023-03-29
10285,10285,27,2023-08-25,2023-08-30,2023-09-02
10286,10286,12,2023-07-05,2023-07-11,2023-07-14
10287,10287,27,2023-07-08,2023-07-17,2023-07-16
10288,10288,25,2023-05-18,2023-05-26,2023-05-29
10289,10289,1,2023-08-12,2023-08-19,2023-08-22
10290,10290,1,2023-10-17,2023-10-20,2023-10-23
10291,10291,14,2023-12-31,2024-01-03,2024-01-07
10292,10292,18,2023-07-24,2023-07-30,2023-07-31
10293,10293,29,2023-05-30,2023-06-04,2023-06-06
10294,10294,26,2023-11-24,2023-11-26,2023-11-29
10295,10295,22,2023-05-08,2023-05-11,2023-05-09
10296,10296,2,2023-05-18,2023-05-24,2023-05-25
10297,10297,4,2023-04-25,2023-05-01,2023-05-02
10298,10298,22,2023-09-22,2023-09-24,2023-09-28
10299,10299,18,2023-03-09,2023-03-15,2023-03-18
10300,10300,4,2023-05-19,2023-05-24,2023-05-22
10301,10301,23,2023-02-11,2023-02-16,2023-02-17
10302,10302,17,2023-10-25,2023-11-01,2023-11-01
10303,10303,16,2023-01-07,2023-01-10,2023-01-14
10304,10304,16,2023-07-16,2023-07-20,2023-07-21
10305,10305,9,2023-04-24,2023-05-03,2023-05-02
10306,10306,26,2023-08-11,2023-08-17,2023-08-18
10307,10307,10,2023-01-06,2023-01-11,2023-01-13
10308,10308,7,2023-09-02,2023-09-04,2023-09-07
10309,10309,9,2023-06-16,2023-06-18,2023-06-19
10310,10310,23,2023-01-28,2023-02-01,2023-01-31
10311,10311,16,2023-01-20,2023-01-24,2023-01-23
10312,10312,27,2023-08-05,2023-08-09,2023-08-12
10313,10313,17,2023-04-04,2023-04-12,2023-04-16
10314,10314,23,2023-02-03,2023-02-05,2023-02-09
10315,10315,27,2023-07-27,2023-08-02,2023-08-03
10316,10316,25,2023-07-28,2023-08-02,2023-08-02
10317,10317,29,2023-04-19,2023-04-21,2023-04-22
10318,10318,24,2023-05-29,2023-06-03,2023-06-01
10319,10319,16,2023-04-14,2023-04-23,2023-04-22
10320,10320,16,2023-11-16,2023-11-20,2023-11-21
10321,10321,28,2023-08-31,2023-09-09,2023-09-09
10322,10322,20,2023-09-08,2023-09-15,2023-09-19
10323,10323,21,2023-06-15,2023-06-18,2023-06-22
10324,10324,19,2023-06-23,2023-06-29,2023-06-29
10325,10325,10,2023-02-08,2023-02-15,2023-02-15
10326,10326,26,2023-10-15,2023-10-19,2023-10-21
10327,10327,28,2023-12-28,2024-01-01,2024-01-03
10328,10328,2,2023-12-27,2024-01-01,2024-01-03
10329,10329,3,2023-01-25,2023-01-27,2023-01-30
10330,10330,7,2023-11-07,2023-11-10,2023-11-08
10331,10331,24,2023-06-15,2023-06-21,2023-06-19
10332,10332,2,2023-04-08,2023-04-17,2023-04-20
10333,10333,25,2023-11-05,2023-11-13,2023-11-14
10334,10334,13,2023-12-09,2023-12-18,2023-12-20
10335,10335,4,2023-02-27,2023-03-02,2023-03-04
10336,10336,15,2023-12-01,2023-12-05,2023-12-03
10337,10337,18,2023-05-09,2023-05-12,2023-05-12
10338,10338,7,2023-07-14,2023-07-20,2023-07-20
10339,10339,27,2023-09-03,2023-09-07,2023-09-10
10340,10340,18,2023-12-19,2023-12-25,2023-12-28
10341,10341,7,2023-04-02,2023-04-10,2023-04-13
10342,10342,24,2023-12-05,2023-12-08,2023-12-07
10343,10343,29,2023-08-06,2023-08-13,2023-08-16
10344,10344,9,2023-04-06,2023-04-15,2023-04-16
10345,10345,30,2023-11-03,2023-11-12,2023-11-13
10346,10346,28,2023-08-27,2023-09-04,2023-09-08
10347,10347,12,2023-07-04,2023-07-08,2023-07-12
10348,10348,27,2023-02-09,2023-02-13,2023-02-15
10349,10349,1,2023-05-20,2023-05-29,2023-05-27
10350,10350,2,2023-07-15,2023-07-22,2023-07-23
10351,10351,18,2023-01-18,2023-01-24,2023-01-24
10352,10352,14,2023-09-16,2023-09-18,2023-09-22
10353,10353,23,2023-05-17,2023-05-21,2023-05-19
10354,10354,6,2023-01-05,2023-01-11,2023-01-13
10355,10355,30,2023-02-21,2023-02-27,2023-03-02
10356,10356,11,2023-04-09,2023-04-15,2023-04-17
10357,10357,25,2023-07-24,2023-08-02,2023-08-03
10358,10358,19,2023-01-30,2023-02-08,2023-02-09
10359,10359,8,2023-12-10,2023-12-12,2023-12-16
10360,10360,21,2023-08-27,2023-09-03,2023-09-06
10361,10361,5,2023-12-19,2023-12-26,2023-12-25
10362,10362,26,2023-09-04,2023-09-09,2023-09-12
10363,10363,29,2023-12-25,2024-01-01,2024-01-04
10364,10364,27,2023-11-25,2023-12-03,2023-12-04
10365,10365,28,2023-12-18,2023-12-22,2023-12-23
10366,10366,21,2023-02-23,2023-02-26,2023-02-26
10367,10367,24,2023-03-24,2023-03-30,2023-03-30
10368,10368,7,2023-02-06,2023-02-09,2023-02-07
10369,10369,27,2023-03-12,2023-03-18,2023-03-19
10370,10370,28,2023-05-10,2023-05-16,2023-05-17
10371,10371,23,2023-06-06,2023-06-13,2023-06-15
10372,10372,4,2023-09-03,2023-09-07,2023-09-11
10373,10373,30,2023-04-22,2023-04-24,2023-04-24
10374,10374,15,2023-06-18,2023-06-20,2023-06-22
10375,10375,22,2023-05-26,2023-06-04,2023-06-05
10376,10376,29,2023-12-25,2023-12-28,2023-12-28
10377,10377,1,2023-07-19,2023-07-24,2023-07-28
10378,10378,22,2023-04-22,2023-04-24,2023-04-25
10379,10379,5,2023-03-21,2023-03-23,2023-03-22
10380,10380,29,2023-06-12,2023-06-21,2023-06-25
10381,10381,17,2023-01-20,2023-01-27,2023-01-30
10382,10382,13,2023-05-08,2023-05-17,2023-05-21
10383,10383,27,2023-07-27,2023-08-01,2023-08-03
10384,10384,17,2023-02-01,2023-02-03,2023-02-03
10385,10385,19,2023-07-30,2023-08-03,2023-08-03
10386,10386,4,2023-10-08,2023-10-12,2023-10-13
10387,10387,17,2023-06-04,2023-06-12,2023-06-13
10388,10388,12,2023-09-01,2023-09-04,2023-09-02
10389,10389,30,2023-09-27,2023-10-06,2023-10-04
10390,10390,26,2023-07-04,2023-07-11,2023-07-13
10391,10391,23,2023-04-19,2023-04-27,2023-04-27
10392,10392,18,2023-08-25,2023-08-28,2023-08-29
10393,10393,11,2023-06-26,2023-06-29,2023-07-01
10394,10394,4,2023-06-10,2023-06-17,2023-06-17
10395,10395,12,2023-06-22,2023-06-26,2023-06-27
